time,kinetic_energy_pp,potential_energy_pp,total_energy_pp,temperature,velo_autocor,diffusion_coef
0.0352,1.39891,-0.123567,1.27534,0.932608,1.60648,5.3551e-05
0.0353,1.39794,-0.122599,1.27534,0.931962,1.60591,5.35321e-05
0.0354,1.39697,-0.121626,1.27534,0.931314,1.60534,5.3513e-05
0.0355,1.39599,-0.120648,1.27534,0.930662,1.60476,5.34938e-05
0.0356,1.39501,-0.119665,1.27534,0.930006,1.60418,5.34745e-05
0.0357,1.39402,-0.118677,1.27534,0.929348,1.6036,5.34551e-05
0.0358,1.39303,-0.117684,1.27534,0.928685,1.60302,5.34356e-05
0.0359,1.39203,-0.116685,1.27534,0.92802,1.60243,5.3416e-05
0.036,1.39103,-0.115682,1.27534,0.927351,1.60183,5.33963e-05
0.0361,1.39002,-0.114673,1.27534,0.926678,1.60124,5.33764e-05
0.0362,1.389,-0.113659,1.27534,0.926003,1.60064,5.33565e-05
0.0363,1.38798,-0.112641,1.27534,0.925323,1.60004,5.33364e-05
0.0364,1.38696,-0.111617,1.27534,0.924641,1.59943,5.33162e-05
0.0365,1.38593,-0.110587,1.27534,0.923954,1.59882,5.32959e-05
0.0366,1.3849,-0.109553,1.27534,0.923265,1.59821,5.32755e-05
0.0367,1.38386,-0.108514,1.27534,0.922572,1.5976,5.3255e-05
0.0368,1.38281,-0.107469,1.27534,0.921875,1.59698,5.32343e-05
0.0369,1.38176,-0.106419,1.27534,0.921175,1.59635,5.32136e-05
0.037,1.38071,-0.105364,1.27534,0.920472,1.59573,5.31927e-05
0.0371,1.37965,-0.104304,1.27534,0.919765,1.5951,5.31717e-05
0.0372,1.37858,-0.103238,1.27534,0.919055,1.59447,5.31506e-05
0.0373,1.37751,-0.102167,1.27534,0.918341,1.59383,5.31294e-05
0.0374,1.37644,-0.101091,1.27534,0.917624,1.59319,5.31081e-05
0.0375,1.37535,-0.10001,1.27534,0.916903,1.59255,5.30867e-05
0.0376,1.37427,-0.0989238,1.27534,0.916179,1.5919,5.30651e-05
0.0377,1.37318,-0.0978321,1.27534,0.915451,1.59125,5.30434e-05
0.0378,1.37208,-0.0967352,1.27534,0.91472,1.5906,5.30216e-05
0.0379,1.37098,-0.095633,1.27534,0.913985,1.58994,5.29997e-05
0.038,1.36987,-0.0945255,1.27534,0.913247,1.58928,5.29777e-05
0.0381,1.36876,-0.0934127,1.27534,0.912505,1.58861,5.29555e-05
0.0382,1.36764,-0.0922947,1.27534,0.911759,1.58794,5.29332e-05
0.0383,1.36652,-0.0911713,1.27534,0.91101,1.58727,5.29108e-05
0.0384,1.36539,-0.0900426,1.27534,0.910258,1.5866,5.28883e-05
0.0385,1.36425,-0.0889086,1.27534,0.909502,1.58592,5.28657e-05
0.0386,1.36311,-0.0877693,1.27534,0.908742,1.58523,5.28429e-05
0.0387,1.36197,-0.0866247,1.27534,0.907979,1.58455,5.282e-05
0.0388,1.36082,-0.0854748,1.27534,0.907213,1.58386,5.2797e-05
0.0389,1.35966,-0.0843195,1.27534,0.906442,1.58316,5.27739e-05
0.039,1.3585,-0.0831588,1.27534,0.905669,1.58247,5.27507e-05
0.0391,1.35734,-0.0819928,1.27534,0.904891,1.58177,5.27273e-05
0.0392,1.35617,-0.0808214,1.27534,0.90411,1.58106,5.27038e-05
0.0393,1.35499,-0.0796447,1.27534,0.903326,1.58035,5.26802e-05
0.0394,1.35381,-0.0784626,1.27534,0.902538,1.57964,5.26565e-05
0.0395,1.35262,-0.0772751,1.27534,0.901746,1.57893,5.26326e-05
0.0396,1.35143,-0.0760823,1.27534,0.900951,1.57821,5.26086e-05
0.0397,1.35023,-0.074884,1.27534,0.900152,1.57748,5.25845e-05
0.0398,1.34902,-0.0736803,1.27534,0.89935,1.57675,5.25602e-05
0.0399,1.34782,-0.0724713,1.27534,0.898544,1.57602,5.25359e-05
0.04,1.3466,-0.0712568,1.27534,0.897734,1.57529,5.25114e-05
0.0401,1.34538,-0.0700369,1.27534,0.896921,1.57455,5.24868e-05
0.0402,1.34416,-0.0688116,1.27534,0.896104,1.57381,5.2462e-05
0.0403,1.34293,-0.0675809,1.27534,0.895283,1.57306,5.24371e-05
0.0404,1.34169,-0.0663448,1.27534,0.894459,1.57231,5.24121e-05
0.0405,1.34045,-0.0651032,1.27534,0.893632,1.57156,5.2387e-05
0.0406,1.3392,-0.0638562,1.27534,0.8928,1.5708,5.23618e-05
0.0407,1.33795,-0.0626037,1.27534,0.891965,1.57004,5.23364e-05
0.0408,1.33669,-0.0613458,1.27534,0.891127,1.56927,5.23108e-05
0.0409,1.33543,-0.0600824,1.27534,0.890284,1.5685,5.22852e-05
0.041,1.33416,-0.0588136,1.27534,0.889439,1.56773,5.22594e-05
0.0411,1.33288,-0.0575393,1.27534,0.888589,1.56695,5.22335e-05
0.0412,1.3316,-0.0562596,1.27534,0.887736,1.56617,5.22075e-05
0.0413,1.33032,-0.0549744,1.27534,0.886879,1.56539,5.21813e-05
0.0414,1.32903,-0.0536837,1.27534,0.886019,1.5646,5.2155e-05
0.0415,1.32773,-0.0523876,1.27534,0.885155,1.5638,5.21285e-05
0.0416,1.32643,-0.0510859,1.27534,0.884287,1.56301,5.2102e-05
0.0417,1.32512,-0.0497788,1.27534,0.883415,1.56221,5.20753e-05
0.0418,1.32381,-0.0484662,1.27534,0.88254,1.5614,5.20484e-05
0.0419,1.32249,-0.0471481,1.27534,0.881662,1.56059,5.20215e-05
0.042,1.32117,-0.0458246,1.27534,0.880779,1.55978,5.19943e-05
0.0421,1.31984,-0.0444955,1.27534,0.879893,1.55896,5.19671e-05
0.0422,1.31851,-0.0431609,1.27534,0.879003,1.55814,5.19397e-05
0.0423,1.31717,-0.0418209,1.27534,0.87811,1.55731,5.19122e-05
0.0424,1.31582,-0.0404753,1.27534,0.877213,1.55649,5.18846e-05
0.0425,1.31447,-0.0391243,1.27534,0.876312,1.55565,5.18568e-05
0.0426,1.31311,-0.0377677,1.27534,0.875408,1.55481,5.18289e-05
0.0427,1.31175,-0.0364056,1.27534,0.8745,1.55397,5.18008e-05
0.0428,1.31038,-0.0350381,1.27534,0.873588,1.55313,5.17726e-05
0.0429,1.30901,-0.033665,1.27534,0.872673,1.55228,5.17443e-05
0.043,1.30763,-0.0322864,1.27534,0.871754,1.55142,5.17158e-05
0.0431,1.30625,-0.0309023,1.27534,0.870831,1.55056,5.16872e-05
0.0432,1.30486,-0.0295127,1.27534,0.869905,1.5497,5.16584e-05
0.0433,1.30346,-0.0281176,1.27534,0.868975,1.54883,5.16295e-05
0.0434,1.30206,-0.026717,1.27534,0.868041,1.54796,5.16005e-05
0.0435,1.30066,-0.0253109,1.27534,0.867103,1.54709,5.15713e-05
0.0436,1.29924,-0.0238992,1.27534,0.866162,1.54621,5.1542e-05
0.0437,1.29783,-0.0224821,1.27534,0.865218,1.54533,5.15126e-05
0.0438,1.2964,-0.0210594,1.27534,0.864269,1.54444,5.1483e-05
0.0439,1.29498,-0.0196312,1.27534,0.863317,1.54355,5.14532e-05
0.044,1.29354,-0.0181976,1.27534,0.862361,1.54265,5.14234e-05
0.0441,1.2921,-0.0167584,1.27534,0.861402,1.54175,5.13933e-05
0.0442,1.29066,-0.0153137,1.27534,0.860439,1.54084,5.13632e-05
0.0443,1.28921,-0.0138635,1.27534,0.859472,1.53993,5.13329e-05
0.0444,1.28775,-0.0124078,1.27534,0.858501,1.53902,5.13024e-05
0.0445,1.28629,-0.0109466,1.27534,0.857527,1.5381,5.12718e-05
0.0446,1.28482,-0.00947984,1.27534,0.856549,1.53718,5.12411e-05
0.0447,1.28335,-0.00800763,1.27534,0.855568,1.53625,5.12102e-05
0.0448,1.28187,-0.00652993,1.27534,0.854583,1.53532,5.11792e-05
0.0449,1.28039,-0.00504673,1.27534,0.853594,1.53439,5.1148e-05
0.045,1.2789,-0.00355804,1.27534,0.852602,1.53345,5.11167e-05
0.0451,1.27741,-0.00206386,1.27534,0.851605,1.5325,5.10852e-05
0.0452,1.27591,-0.000564197,1.27534,0.850606,1.53156,5.10536e-05
0.0453,1.2744,0.000940947,1.27534,0.849602,1.5306,5.10218e-05
0.0454,1.27289,0.00245157,1.27534,0.848595,1.52965,5.09899e-05
0.0455,1.27138,0.00396766,1.27534,0.847584,1.52868,5.09578e-05
0.0456,1.26986,0.00548923,1.27534,0.84657,1.52772,5.09256e-05
0.0457,1.26833,0.00701626,1.27534,0.845552,1.52675,5.08933e-05
0.0458,1.2668,0.00854875,1.27534,0.84453,1.52577,5.08607e-05
0.0459,1.26526,0.0100867,1.27534,0.843505,1.52479,5.08281e-05
0.046,1.26371,0.0116301,1.27534,0.842476,1.52381,5.07953e-05
0.0461,1.26217,0.013179,1.27534,0.841444,1.52282,5.07623e-05
0.0462,1.26061,0.0147332,1.27534,0.840407,1.52183,5.07292e-05
0.0463,1.25905,0.016293,1.27534,0.839368,1.52083,5.06959e-05
0.0464,1.25749,0.0178581,1.27534,0.838324,1.51983,5.06625e-05
0.0465,1.25592,0.0194287,1.27534,0.837277,1.51882,5.0629e-05
0.0466,1.25434,0.0210047,1.27534,0.836226,1.51781,5.05952e-05
0.0467,1.25276,0.0225861,1.27534,0.835172,1.51679,5.05614e-05
0.0468,1.25117,0.0241729,1.27534,0.834114,1.51577,5.05273e-05
0.0469,1.24958,0.0257651,1.27534,0.833053,1.51474,5.04932e-05
0.047,1.24798,0.0273627,1.27534,0.831988,1.51371,5.04588e-05
0.0471,1.24638,0.0289657,1.27534,0.830919,1.51268,5.04243e-05
0.0472,1.24477,0.030574,1.27534,0.829847,1.51164,5.03897e-05
0.0473,1.24316,0.0321877,1.27534,0.828771,1.5106,5.03549e-05
0.0474,1.24154,0.0338068,1.27534,0.827692,1.50955,5.032e-05
0.0475,1.23991,0.0354312,1.27534,0.826609,1.5085,5.02848e-05
0.0476,1.23828,0.037061,1.27534,0.825522,1.50744,5.02496e-05
0.0477,1.23665,0.038696,1.27534,0.824432,1.50637,5.02142e-05
0.0478,1.23501,0.0403364,1.27534,0.823339,1.50531,5.01786e-05
0.0479,1.23336,0.0419822,1.27534,0.822241,1.50424,5.01428e-05
0.048,1.23171,0.0436332,1.27534,0.821141,1.50316,5.01069e-05
0.0481,1.23005,0.0452895,1.27534,0.820036,1.50208,5.00709e-05
0.0482,1.22839,0.0469511,1.27534,0.818929,1.50099,5.00347e-05
0.0483,1.22673,0.0486179,1.27534,0.817818,1.4999,4.99983e-05
0.0484,1.22505,0.0502901,1.27534,0.816703,1.4988,4.99618e-05
0.0485,1.22338,0.0519674,1.27534,0.815585,1.4977,4.99251e-05
0.0486,1.22169,0.05365,1.27534,0.814463,1.4966,4.98883e-05
0.0487,1.22001,0.0553379,1.27534,0.813338,1.49549,4.98512e-05
0.0488,1.21831,0.0570309,1.27534,0.812209,1.49437,4.98141e-05
0.0489,1.21662,0.0587291,1.27534,0.811077,1.49325,4.97767e-05
0.049,1.21491,0.0604326,1.27534,0.809941,1.49213,4.97392e-05
0.0491,1.2132,0.0621412,1.27534,0.808802,1.491,4.97016e-05
0.0492,1.21149,0.0638549,1.27534,0.80766,1.48986,4.96638e-05
0.0493,1.20977,0.0655738,1.27534,0.806514,1.48872,4.96258e-05
0.0494,1.20805,0.0672979,1.27534,0.805364,1.48758,4.95877e-05
0.0495,1.20632,0.069027,1.27534,0.804211,1.48643,4.95494e-05
0.0496,1.20458,0.0707613,1.27534,0.803055,1.48528,4.95109e-05
0.0497,1.20284,0.0725006,1.27534,0.801896,1.48412,4.94723e-05
0.0498,1.2011,0.074245,1.27534,0.800733,1.48295,4.94335e-05
0.0499,1.19935,0.0759945,1.27534,0.799566,1.48179,4.93945e-05
0.05,1.1976,0.077749,1.27534,0.798397,1.48061,4.93554e-05
0.0501,1.19584,0.0795086,1.27534,0.797224,1.47943,4.93161e-05
0.0502,1.19407,0.0812732,1.27534,0.796047,1.47825,4.92766e-05
0.0503,1.1923,0.0830427,1.27534,0.794868,1.47706,4.9237e-05
0.0504,1.19053,0.0848172,1.27534,0.793685,1.47587,4.91972e-05
0.0505,1.18875,0.0865967,1.27534,0.792498,1.47467,4.91573e-05
0.0506,1.18696,0.0883812,1.27534,0.791309,1.47346,4.91171e-05
0.0507,1.18517,0.0901705,1.27534,0.790116,1.47226,4.90768e-05
0.0508,1.18338,0.0919648,1.27534,0.78892,1.47104,4.90364e-05
0.0509,1.18158,0.0937639,1.27534,0.78772,1.46982,4.89958e-05
0.051,1.17978,0.095568,1.27534,0.786518,1.4686,4.8955e-05
0.0511,1.17797,0.0973768,1.27534,0.785312,1.46737,4.8914e-05
0.0512,1.17615,0.0991905,1.27534,0.784102,1.46614,4.88729e-05
0.0513,1.17434,0.101009,1.27534,0.78289,1.4649,4.88316e-05
0.0514,1.17251,0.102832,1.27534,0.781675,1.46365,4.87901e-05
0.0515,1.17068,0.10466,1.27534,0.780456,1.46241,4.87485e-05
0.0516,1.16885,0.106493,1.27534,0.779234,1.46115,4.87067e-05
0.0517,1.16701,0.108331,1.27534,0.778009,1.45989,4.86647e-05
0.0518,1.16517,0.110173,1.27534,0.776781,1.45863,4.86225e-05
0.0519,1.16332,0.11202,1.27534,0.77555,1.45736,4.85802e-05
0.052,1.16147,0.113872,1.27534,0.774315,1.45608,4.85377e-05
0.0521,1.15962,0.115728,1.27534,0.773078,1.4548,4.84951e-05
0.0522,1.15776,0.117589,1.27534,0.771837,1.45352,4.84522e-05
0.0523,1.15589,0.119454,1.27534,0.770593,1.45223,4.84092e-05
0.0524,1.15402,0.121324,1.27534,0.769347,1.45093,4.8366e-05
0.0525,1.15215,0.123199,1.27534,0.768097,1.44963,4.83227e-05
0.0526,1.15027,0.125078,1.27534,0.766844,1.44833,4.82792e-05
0.0527,1.14838,0.126961,1.27534,0.765589,1.44702,4.82355e-05
0.0528,1.14649,0.128849,1.27534,0.76433,1.4457,4.81916e-05
0.0529,1.1446,0.130742,1.27534,0.763068,1.44438,4.81475e-05
0.053,1.14271,0.132639,1.27534,0.761804,1.44305,4.81033e-05
0.0531,1.1408,0.13454,1.27534,0.760536,1.44172,4.80589e-05
0.0532,1.1389,0.136446,1.27534,0.759266,1.44038,4.80143e-05
0.0533,1.13699,0.138356,1.27534,0.757992,1.43904,4.79696e-05
0.0534,1.13507,0.14027,1.27534,0.756716,1.43769,4.79247e-05
0.0535,1.13316,0.142189,1.27534,0.755437,1.43634,4.78796e-05
0.0536,1.13123,0.144112,1.27534,0.754155,1.43498,4.78343e-05
0.0537,1.12931,0.146039,1.27534,0.75287,1.43362,4.77889e-05
0.0538,1.12737,0.14797,1.27534,0.751583,1.43225,4.77432e-05
0.0539,1.12544,0.149906,1.27534,0.750292,1.43088,4.76974e-05
0.054,1.1235,0.151845,1.27534,0.748999,1.4295,4.76515e-05
0.0541,1.12156,0.153789,1.27534,0.747704,1.42811,4.76053e-05
0.0542,1.11961,0.155737,1.27534,0.746405,1.42672,4.7559e-05
0.0543,1.11766,0.157688,1.27534,0.745104,1.42533,4.75125e-05
0.0544,1.1157,0.159644,1.27534,0.7438,1.42393,4.74658e-05
0.0545,1.11374,0.161604,1.27534,0.742494,1.42252,4.74189e-05
0.0546,1.11178,0.163568,1.27534,0.741184,1.42111,4.73719e-05
0.0547,1.10981,0.165536,1.27534,0.739872,1.41969,4.73246e-05
0.0548,1.10784,0.167507,1.27534,0.738558,1.41827,4.72772e-05
0.0549,1.10586,0.169483,1.27534,0.737241,1.41684,4.72297e-05
0.055,1.10388,0.171462,1.27534,0.735922,1.41541,4.71819e-05
0.0551,1.1019,0.173445,1.27534,0.734599,1.41397,4.7134e-05
0.0552,1.09991,0.175432,1.27534,0.733275,1.41253,4.70858e-05
0.0553,1.09792,0.177423,1.27534,0.731948,1.41108,4.70375e-05
0.0554,1.09593,0.179417,1.27534,0.730618,1.40962,4.69891e-05
0.0555,1.09393,0.181415,1.27534,0.729286,1.40817,4.69404e-05
0.0556,1.09193,0.183416,1.27534,0.727952,1.4067,4.68916e-05
0.0557,1.08992,0.185422,1.27534,0.726615,1.40523,4.68425e-05
0.0558,1.08791,0.18743,1.27534,0.725276,1.40375,4.67933e-05
0.0559,1.0859,0.189443,1.27534,0.723934,1.40227,4.6744e-05
0.056,1.08389,0.191458,1.27534,0.722591,1.40079,4.66944e-05
0.0561,1.08187,0.193478,1.27534,0.721244,1.39929,4.66447e-05
0.0562,1.07984,0.1955,1.27534,0.719896,1.3978,4.65947e-05
0.0563,1.07782,0.197526,1.27534,0.718545,1.39629,4.65446e-05
0.0564,1.07579,0.199556,1.27534,0.717193,1.39478,4.64943e-05
0.0565,1.07376,0.201588,1.27534,0.715837,1.39327,4.64439e-05
0.0566,1.07172,0.203624,1.27534,0.71448,1.39175,4.63932e-05
0.0567,1.06968,0.205663,1.27534,0.713121,1.39023,4.63424e-05
0.0568,1.06764,0.207705,1.27534,0.711759,1.38869,4.62914e-05
0.0569,1.06559,0.209751,1.27534,0.710396,1.38716,4.62402e-05
0.057,1.06355,0.211799,1.27534,0.70903,1.38562,4.61888e-05
0.0571,1.06149,0.213851,1.27534,0.707662,1.38407,4.61372e-05
0.0572,1.05944,0.215905,1.27534,0.706293,1.38252,4.60855e-05
0.0573,1.05738,0.217963,1.27534,0.704921,1.38096,4.60335e-05
0.0574,1.05532,0.220024,1.27534,0.703547,1.3794,4.59814e-05
0.0575,1.05326,0.222087,1.27534,0.702172,1.37783,4.59291e-05
0.0576,1.05119,0.224153,1.27534,0.700794,1.37625,4.58767e-05
0.0577,1.04912,0.226222,1.27534,0.699415,1.37467,4.5824e-05
0.0578,1.04705,0.228294,1.27534,0.698034,1.37309,4.57711e-05
0.0579,1.04498,0.230369,1.27534,0.696651,1.3715,4.57181e-05
0.058,1.0429,0.232446,1.27534,0.695266,1.3699,4.56649e-05
0.0581,1.04082,0.234526,1.27534,0.693879,1.3683,4.56115e-05
0.0582,1.03874,0.236608,1.27534,0.692491,1.36669,4.55579e-05
0.0583,1.03665,0.238693,1.27534,0.691101,1.36508,4.55042e-05
0.0584,1.03456,0.24078,1.27534,0.689709,1.36346,4.54502e-05
0.0585,1.03247,0.24287,1.27534,0.688316,1.36184,4.53961e-05
0.0586,1.03038,0.244963,1.27534,0.686921,1.36021,4.53417e-05
0.0587,1.02829,0.247057,1.27534,0.685525,1.35857,4.52872e-05
0.0588,1.02619,0.249154,1.27534,0.684127,1.35693,4.52326e-05
0.0589,1.02409,0.251254,1.27534,0.682727,1.35529,4.51777e-05
0.059,1.02199,0.253355,1.27534,0.681326,1.35363,4.51226e-05
0.0591,1.01989,0.255459,1.27534,0.679924,1.35198,4.50674e-05
0.0592,1.01778,0.257564,1.27534,0.67852,1.35031,4.50119e-05
0.0593,1.01567,0.259672,1.27534,0.677115,1.34865,4.49563e-05
0.0594,1.01356,0.261782,1.27534,0.675708,1.34697,4.49005e-05
0.0595,1.01145,0.263894,1.27534,0.6743,1.34529,4.48446e-05
0.0596,1.00934,0.266008,1.27534,0.672891,1.34361,4.47884e-05
0.0597,1.00722,0.268123,1.27534,0.671481,1.34192,4.4732e-05
0.0598,1.0051,0.270241,1.27534,0.670069,1.34022,4.46755e-05
0.0599,1.00298,0.27236,1.27534,0.668656,1.33852,4.46188e-05
0.06,1.00086,0.274481,1.27534,0.667242,1.33681,4.45619e-05
0.0601,0.998741,0.276604,1.27534,0.665827,1.3351,4.45048e-05
0.0602,0.996617,0.278728,1.27534,0.664411,1.33338,4.44475e-05
0.0603,0.994491,0.280854,1.27534,0.662994,1.33166,4.439e-05
0.0604,0.992364,0.282981,1.27534,0.661576,1.32993,4.43324e-05
0.0605,0.990235,0.28511,1.27534,0.660157,1.32819,4.42746e-05
0.0606,0.988105,0.28724,1.27534,0.658736,1.32645,4.42165e-05
0.0607,0.985973,0.289371,1.27534,0.657315,1.32471,4.41583e-05
0.0608,0.98384,0.291504,1.27534,0.655893,1.32295,4.41e-05
0.0609,0.981706,0.293638,1.27534,0.654471,1.3212,4.40414e-05
0.061,0.979571,0.295774,1.27534,0.653047,1.31943,4.39826e-05
0.0611,0.977434,0.29791,1.27534,0.651623,1.31767,4.39237e-05
0.0612,0.975297,0.300048,1.27534,0.650198,1.31589,4.38646e-05
0.0613,0.973158,0.302186,1.27534,0.648772,1.31411,4.38052e-05
0.0614,0.971019,0.304326,1.27534,0.647346,1.31233,4.37458e-05
0.0615,0.968879,0.306466,1.27534,0.645919,1.31054,4.36861e-05
0.0616,0.966737,0.308607,1.27534,0.644491,1.30874,4.36262e-05
0.0617,0.964595,0.310749,1.27534,0.643063,1.30694,4.35662e-05
0.0618,0.962452,0.312892,1.27534,0.641635,1.30513,4.35059e-05
0.0619,0.960309,0.315036,1.27534,0.640206,1.30332,4.34455e-05
0.062,0.958165,0.31718,1.27534,0.638776,1.3015,4.33849e-05
0.0621,0.95602,0.319325,1.27534,0.637347,1.29968,4.33241e-05
0.0622,0.953875,0.32147,1.27534,0.635916,1.29785,4.32632e-05
0.0623,0.951729,0.323615,1.27534,0.634486,1.29602,4.3202e-05
0.0624,0.949583,0.325762,1.27534,0.633055,1.29418,4.31407e-05
0.0625,0.947437,0.327908,1.27534,0.631624,1.29233,4.30792e-05
0.0626,0.94529,0.330055,1.27534,0.630193,1.29048,4.30174e-05
0.0627,0.943143,0.332202,1.27534,0.628762,1.28862,4.29556e-05
0.0628,0.940996,0.334349,1.27534,0.627331,1.28676,4.28935e-05
0.0629,0.938849,0.336496,1.27534,0.625899,1.28489,4.28312e-05
0.063,0.936701,0.338643,1.27534,0.624468,1.28302,4.27688e-05
0.0631,0.934554,0.34079,1.27534,0.623036,1.28114,4.27062e-05
0.0632,0.932407,0.342938,1.27534,0.621605,1.27926,4.26434e-05
0.0633,0.93026,0.345085,1.27534,0.620173,1.27737,4.25804e-05
0.0634,0.928113,0.347231,1.27534,0.618742,1.27547,4.25172e-05
0.0635,0.925967,0.349378,1.27534,0.617311,1.27357,4.24539e-05
0.0636,0.92382,0.351524,1.27534,0.61588,1.27167,4.23904e-05
0.0637,0.921675,0.35367,1.27534,0.61445,1.26976,4.23267e-05
0.0638,0.919529,0.355815,1.27534,0.61302,1.26784,4.22628e-05
0.0639,0.917384,0.35796,1.27534,0.61159,1.26592,4.21987e-05
0.064,0.91524,0.360104,1.27534,0.61016,1.26399,4.21344e-05
0.0641,0.913096,0.362248,1.27534,0.608731,1.26206,4.207e-05
0.0642,0.910954,0.364391,1.27534,0.607302,1.26012,4.20054e-05
0.0643,0.908811,0.366533,1.27534,0.605874,1.25818,4.19406e-05
0.0644,0.90667,0.368675,1.27534,0.604447,1.25623,4.18756e-05
0.0645,0.90453,0.370815,1.27534,0.60302,1.25427,4.18105e-05
0.0646,0.90239,0.372955,1.27534,0.601593,1.25231,4.17451e-05
0.0647,0.900252,0.375093,1.27534,0.600168,1.25035,4.16796e-05
0.0648,0.898114,0.37723,1.27534,0.598743,1.24838,4.16139e-05
0.0649,0.895978,0.379367,1.27534,0.597319,1.2464,4.15481e-05
0.065,0.893843,0.381502,1.27534,0.595895,1.24442,4.1482e-05
0.0651,0.891709,0.383636,1.27534,0.594473,1.24243,4.14158e-05
0.0652,0.889577,0.385768,1.27534,0.593051,1.24044,4.13494e-05
0.0653,0.887446,0.387899,1.27534,0.59163,1.23844,4.12828e-05
0.0654,0.885316,0.390029,1.27534,0.590211,1.23644,4.1216e-05
0.0655,0.883188,0.392157,1.27534,0.588792,1.23443,4.11491e-05
0.0656,0.881062,0.394283,1.27534,0.587374,1.23242,4.1082e-05
0.0657,0.878937,0.396408,1.27534,0.585958,1.2304,4.10147e-05
0.0658,0.876814,0.398531,1.27534,0.584543,1.22838,4.09472e-05
0.0659,0.874693,0.400652,1.27534,0.583128,1.22635,4.08796e-05
0.066,0.872573,0.402771,1.27534,0.581716,1.22431,4.08118e-05
0.0661,0.870456,0.404889,1.27534,0.580304,1.22227,4.07438e-05
0.0662,0.868341,0.407004,1.27534,0.578894,1.22023,4.06756e-05
0.0663,0.866227,0.409117,1.27534,0.577485,1.21818,4.06073e-05
0.0664,0.864116,0.411229,1.27534,0.576077,1.21612,4.05387e-05
0.0665,0.862007,0.413338,1.27534,0.574671,1.21406,4.04701e-05
0.0666,0.8599,0.415444,1.27534,0.573267,1.212,4.04012e-05
0.0667,0.857796,0.417549,1.27534,0.571864,1.20992,4.03321e-05
0.0668,0.855694,0.419651,1.27534,0.570463,1.20785,4.02629e-05
0.0669,0.853594,0.42175,1.27534,0.569063,1.20577,4.01936e-05
0.067,0.851497,0.423847,1.27534,0.567665,1.20368,4.0124e-05
0.0671,0.849403,0.425942,1.27534,0.566269,1.20159,4.00543e-05
0.0672,0.847311,0.428033,1.27534,0.564874,1.19949,3.99844e-05
0.0673,0.845222,0.430122,1.27534,0.563482,1.19739,3.99143e-05
0.0674,0.843136,0.432209,1.27534,0.562091,1.19528,3.98441e-05
0.0675,0.841053,0.434292,1.27534,0.560702,1.19317,3.97737e-05
0.0676,0.838973,0.436372,1.27534,0.559315,1.19105,3.97031e-05
0.0677,0.836895,0.438449,1.27534,0.55793,1.18893,3.96323e-05
0.0678,0.834821,0.440524,1.27534,0.556547,1.1868,3.95614e-05
0.0679,0.83275,0.442595,1.27534,0.555167,1.18467,3.94904e-05
0.068,0.830682,0.444663,1.27534,0.553788,1.18253,3.94191e-05
0.0681,0.828617,0.446727,1.27534,0.552412,1.18039,3.93477e-05
0.0682,0.826556,0.448788,1.27534,0.551038,1.17824,3.92761e-05
0.0683,0.824499,0.450846,1.27534,0.549666,1.17609,3.92044e-05
0.0684,0.822445,0.4529,1.27534,0.548296,1.17393,3.91324e-05
0.0685,0.820394,0.454951,1.27534,0.546929,1.17177,3.90604e-05
0.0686,0.818347,0.456998,1.27534,0.545565,1.1696,3.89881e-05
0.0687,0.816304,0.459041,1.27534,0.544203,1.16743,3.89157e-05
0.0688,0.814265,0.46108,1.27534,0.542843,1.16525,3.88431e-05
0.0689,0.812229,0.463116,1.27534,0.541486,1.16307,3.87704e-05
0.069,0.810197,0.465147,1.27534,0.540132,1.16089,3.86975e-05
0.0691,0.80817,0.467175,1.27534,0.53878,1.15869,3.86244e-05
0.0692,0.806146,0.469199,1.27534,0.537431,1.1565,3.85512e-05
0.0693,0.804126,0.471218,1.27534,0.536084,1.1543,3.84778e-05
0.0694,0.802111,0.473234,1.27534,0.534741,1.15209,3.84043e-05
0.0695,0.8001,0.475245,1.27534,0.5334,1.14988,3.83306e-05
0.0696,0.798093,0.477252,1.27534,0.532062,1.14766,3.82567e-05
0.0697,0.79609,0.479254,1.27534,0.530727,1.14544,3.81827e-05
0.0698,0.794092,0.481252,1.27534,0.529395,1.14322,3.81085e-05
0.0699,0.792099,0.483246,1.27534,0.528066,1.14099,3.80342e-05
0.07,0.79011,0.485235,1.27534,0.52674,1.13875,3.79597e-05
0.0701,0.788125,0.487219,1.27534,0.525417,1.13651,3.7885e-05
0.0702,0.786146,0.489199,1.27534,0.524097,1.13427,3.78102e-05
0.0703,0.784171,0.491174,1.27534,0.522781,1.13202,3.77352e-05
0.0704,0.782201,0.493144,1.27534,0.521467,1.12977,3.76601e-05
0.0705,0.780236,0.495109,1.27534,0.520157,1.12751,3.75848e-05
0.0706,0.778275,0.497069,1.27534,0.51885,1.12524,3.75094e-05
0.0707,0.77632,0.499025,1.27534,0.517547,1.12298,3.74338e-05
0.0708,0.77437,0.500975,1.27534,0.516247,1.12071,3.73581e-05
0.0709,0.772425,0.50292,1.27534,0.51495,1.11843,3.72822e-05
0.071,0.770486,0.504859,1.27534,0.513657,1.11615,3.72062e-05
0.0711,0.768551,0.506794,1.27534,0.512368,1.11386,3.713e-05
0.0712,0.766622,0.508723,1.27534,0.511082,1.11157,3.70536e-05
0.0713,0.764699,0.510646,1.27534,0.509799,1.10928,3.69772e-05
